record_id,aircraft_id,airport_id,wildlife_number_struck,wildlife_number_struck_actual,effect_indicated_damage,when_phase_of_flight,remains_of_wildlife_collected,remains_of_wildlife_sent_to_smithsonian,wildlife_size,conditions_sky,wildlife_species,pilot_warned_of_birds_or_wildlife,cost_total,feet_above_ground,number_of_people_injured,flightdate
231152,14384,3944,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,500.0,0,2004-09-25T00:00:00
227139,14384,3910,1.0,1,No damage,Approach,False,False,Small,No Cloud,Purple martin,False,0,10.0,0,2004-09-25T00:00:00
228597,14384,4605,1.0,1,Caused damage,Take-off run,False,False,Small,No Cloud,Mourning dove,False,164761,0.0,0,2004-09-25T00:00:00
227135,14384,3919,1.0,1,No damage,Landing Roll,False,False,Medium,No Cloud,Unknown bird - medium,True,0,0.0,0,2004-09-26T00:00:00
227982,14384,4281,1.0,1,No damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,False,0,7000.0,0,2004-09-26T00:00:00
226684,14384,3941,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Western meadowlark,False,0,0.0,0,2004-09-26T00:00:00
232050,14384,4468,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Mourning dove,False,0,0.0,0,2004-09-27T00:00:00
229705,14384,3957,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,500.0,0,2004-09-27T00:00:00
233228,14384,4044,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-09-27T00:00:00
228611,14384,3984,1.0,1,No damage,Approach,False,False,Small,No Cloud,Killdeer,False,0,10.0,0,2004-09-27T00:00:00
226732,14384,4017,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,700.0,0,2004-09-27T00:00:00
230166,14384,4213,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2004-09-27T00:00:00
224395,14384,3986,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,10.0,0,2004-09-27T00:00:00
227185,14384,4102,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,15.0,0,2004-09-27T00:00:00
225574,14384,3953,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2004-09-27T00:00:00
232197,14384,4013,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,American kestrel,False,0,0.0,0,2004-09-27T00:00:00
227769,14384,4135,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,120,1500.0,0,2004-09-28T00:00:00
228332,14384,3933,1.0,1,Caused damage,Approach,False,False,Large,Some Cloud,Unknown bird - large,True,0,1.0,0,2004-09-28T00:00:00
230627,14384,3944,1.0,1,Caused damage,Take-off run,False,False,Large,No Cloud,Unknown bird - large,False,0,0.0,0,2004-09-28T00:00:00
225675,14384,4311,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-09-29T00:00:00
226850,14384,4087,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,1400.0,0,2004-09-29T00:00:00
226975,14384,3945,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1600.0,0,2004-09-29T00:00:00
228329,14384,3990,1.0,1,No damage,Approach,True,True,Medium,Overcast,Northern pintail,True,0,1500.0,0,2004-09-29T00:00:00
225674,14384,4030,1.0,1,Caused damage,Approach,False,False,Medium,Some Cloud,Red-tailed hawk,True,14432,10.0,0,2004-09-29T00:00:00
231533,14384,4042,1.0,1,Caused damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2004-09-29T00:00:00
228462,14384,3959,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,350.0,0,2004-09-29T00:00:00
227971,14384,3912,1.0,1,No damage,Climb,False,False,Large,No Cloud,Unknown bird - large,False,0,2000.0,0,2004-09-29T00:00:00
230203,14384,4011,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,0,200.0,0,2004-09-30T00:00:00
229187,14384,4005,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-09-30T00:00:00
230239,14384,3911,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,True,0,3100.0,0,2004-09-30T00:00:00
230859,14384,4441,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,2000.0,0,2004-09-30T00:00:00
229112,14384,4606,1.0,1,Caused damage,Landing Roll,False,False,Large,No Cloud,White-tailed deer,False,6615,0.0,0,2004-09-30T00:00:00
227896,14384,4119,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,20.0,0,2004-09-30T00:00:00
230844,14384,4264,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Fairy tern,False,0,0.0,0,2004-10-01T00:00:00
229777,14384,3944,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,200.0,0,2004-10-01T00:00:00
232347,14384,3963,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,European starling,False,0,0.0,0,2004-10-01T00:00:00
227957,14384,3920,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Pacific golden-plover,True,0,0.0,0,2004-10-01T00:00:00
229778,14384,4015,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2004-10-01T00:00:00
226993,14384,3933,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,500.0,0,2004-10-01T00:00:00
231564,14384,4607,1.0,1,Caused damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,400.0,0,2004-10-01T00:00:00
231242,14384,3933,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,5000.0,0,2004-10-01T00:00:00
226230,14384,3995,1.0,1,Caused damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,902,3000.0,0,2004-10-01T00:00:00
229996,14384,3906,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,2000.0,0,2004-10-02T00:00:00
226123,14384,4608,1.0,1,No damage,Climb,False,False,Large,Some Cloud,Canada goose,False,0,7.0,0,2004-10-02T00:00:00
230809,14384,3945,1.0,1,No damage,Approach,False,False,Small,Some Cloud,European starling,True,0,100.0,0,2004-10-02T00:00:00
229652,14384,4042,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,2000.0,0,2004-10-02T00:00:00
234181,14384,3919,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,300.0,0,2004-10-02T00:00:00
233274,14384,4546,1.0,1,No damage,Take-off run,False,False,Medium,No Cloud,Unknown bird - medium,False,0,0.0,0,2004-10-03T00:00:00
230015,14384,4294,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,100.0,0,2004-10-03T00:00:00
227701,14384,3916,1.0,1,No damage,Take-off run,False,False,Medium,No Cloud,Herring gull,True,0,0.0,0,2004-10-03T00:00:00
233089,14384,3944,1.0,1,No damage,Descent,False,False,Medium,Overcast,Unknown bird - medium,False,0,6000.0,0,2004-10-03T00:00:00
227152,14384,3979,1.0,1,No damage,Descent,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,2500.0,0,2004-10-03T00:00:00
226936,14384,3968,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,300.0,0,2004-10-03T00:00:00
224065,14384,3912,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,1500.0,0,2004-10-03T00:00:00
228438,14384,3948,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-10-04T00:00:00
227300,14384,3944,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,300.0,0,2004-10-04T00:00:00
226829,14384,4232,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,1300.0,0,2004-10-04T00:00:00
231864,14384,4132,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2004-10-04T00:00:00
231532,14384,4427,1.0,1,Caused damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,15634,1000.0,0,2004-10-04T00:00:00
228994,14384,4026,1.0,1,No damage,Approach,False,False,Small,No Cloud,White-throated sparrow,False,0,75.0,0,2004-10-04T00:00:00
229486,14384,3979,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-10-04T00:00:00
227712,14384,3929,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,900.0,0,2004-10-04T00:00:00
230263,14384,3952,1.0,1,No damage,Approach,True,False,Small,No Cloud,Black-bellied plover,True,0,50.0,0,2004-10-04T00:00:00
231163,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,4000.0,0,2004-10-04T00:00:00
227259,14384,4009,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,2500.0,0,2004-10-05T00:00:00
234798,14384,3911,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,True,0,500.0,0,2004-10-05T00:00:00
227844,14384,4042,1.0,1,No damage,Descent,False,False,Small,Overcast,Mourning dove,False,0,1600.0,0,2004-10-05T00:00:00
229091,14384,4004,1.0,1,No damage,Take-off run,True,False,Medium,No Cloud,Herring gull,True,0,0.0,0,2004-10-05T00:00:00
225959,14384,4492,1.0,1,No damage,Approach,False,False,Medium,Overcast,Red-tailed hawk,False,0,400.0,0,2004-10-05T00:00:00
228970,14384,4364,1.0,1,No damage,Take-off run,False,False,Small,Overcast,Unknown bird - small,True,0,0.0,0,2004-10-05T00:00:00
229944,14384,4151,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2004-10-06T00:00:00
232791,14384,4609,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,20.0,0,2004-10-06T00:00:00
228977,14384,4009,1.0,1,No damage,Approach,False,False,Small,No Cloud,European starling,True,0,700.0,0,2004-10-06T00:00:00
228337,14384,3985,1.0,1,No damage,Take-off run,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,0.0,0,2004-10-07T00:00:00
227055,14384,3932,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Mourning dove,True,0,0.0,0,2004-10-07T00:00:00
232739,14384,3957,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,100.0,0,2004-10-07T00:00:00
233819,14384,4017,1.0,1,No damage,Approach,False,False,Large,Overcast,Unknown bird - large,False,0,300.0,0,2004-10-08T00:00:00
232117,14384,3915,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,3600.0,0,2004-10-08T00:00:00
224568,14384,3945,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2004-10-08T00:00:00
227342,14384,3915,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,2000.0,0,2004-10-09T00:00:00
226316,14384,3906,1.0,1,No damage,Landing Roll,True,False,Small,Overcast,European starling,True,0,0.0,0,2004-10-09T00:00:00
225256,14384,4057,1.0,1,No damage,Approach,False,False,Small,Some Cloud,American kestrel,False,0,5.0,0,2004-10-09T00:00:00
227287,14384,3922,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,800.0,0,2004-10-09T00:00:00
228322,14384,4119,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,100.0,0,2004-10-09T00:00:00
229723,14384,4463,1.0,1,No damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,True,0,2900.0,0,2004-10-09T00:00:00
229452,14384,4020,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2004-10-09T00:00:00
223799,14384,4102,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,500.0,0,2004-10-09T00:00:00
231208,14384,4048,1.0,1,No damage,Take-off run,False,False,Small,Overcast,Unknown bird - small,False,0,0.0,0,2004-10-10T00:00:00
230508,14384,3924,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,True,0,200.0,0,2004-10-10T00:00:00
231303,14384,3944,1.0,1,No damage,Climb,False,False,Large,Overcast,Unknown bird - large,False,0,4800.0,0,2004-10-10T00:00:00
236790,14384,3944,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,4000.0,0,2004-10-10T00:00:00
240923,14384,3916,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Herring gull,True,0,0.0,0,2004-10-10T00:00:00
237263,14384,3944,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,6000.0,0,2004-10-10T00:00:00
230240,14384,4393,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,200.0,0,2004-10-11T00:00:00
228381,14384,4122,1.0,1,No damage,Climb,True,False,Large,No Cloud,Great frigatebird,True,0,500.0,0,2004-10-11T00:00:00
228862,14384,3947,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Killdeer,False,0,0.0,0,2004-10-11T00:00:00
234105,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,300.0,0,2004-10-11T00:00:00
233253,14384,3918,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,3000.0,0,2004-10-11T00:00:00
229765,14384,4610,1.0,1,Caused damage,Approach,False,False,Medium,No Cloud,Ptarmigans,False,3608,30.0,0,2004-10-11T00:00:00
230004,14384,3937,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,2000.0,0,2004-10-11T00:00:00
231522,14384,4027,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,1000.0,0,2004-10-12T00:00:00
229192,14384,4166,1.0,1,No damage,Approach,True,True,Small,Overcast,Chimney swift,False,0,500.0,0,2004-10-12T00:00:00
233623,14384,3948,1.0,1,No damage,Descent,False,False,Large,No Cloud,Unknown bird - large,False,0,8500.0,0,2004-10-12T00:00:00
225649,14384,3961,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,600.0,0,2004-10-13T00:00:00
225994,14384,3933,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,200.0,0,2004-10-13T00:00:00
229550,14384,3944,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,400.0,0,2004-10-13T00:00:00
228165,14384,4119,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,2600.0,0,2004-10-13T00:00:00
229912,14384,4145,1.0,1,Caused damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,1800.0,0,2004-10-13T00:00:00
225889,14384,4252,1.0,1,No damage,Landing Roll,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2004-10-13T00:00:00
235283,14384,4081,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2004-10-13T00:00:00
233449,14384,4003,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Unknown bird - small,True,0,0.0,0,2004-10-14T00:00:00
228729,14384,3933,1.0,1,No damage,Descent,False,False,Small,No Cloud,Unknown bird - small,False,0,4000.0,0,2004-10-14T00:00:00
227427,14384,4013,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,5000.0,0,2004-10-14T00:00:00
229493,14384,4028,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,4000.0,0,2004-10-14T00:00:00
227560,14384,3951,1.0,1,Caused damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1800.0,0,2004-10-14T00:00:00
230286,14384,3948,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,500.0,0,2004-10-15T00:00:00
228613,14384,3924,1.0,1,No damage,Take-off run,False,False,Medium,No Cloud,Unknown bird - medium,True,0,0.0,0,2004-10-16T00:00:00
231007,14384,3945,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,True,0,10.0,0,2004-10-16T00:00:00
225652,14384,4250,1.0,1,No damage,Approach,True,False,Small,No Cloud,Unknown bird - small,False,0,50.0,0,2004-10-16T00:00:00
233319,14384,4071,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Pacific golden-plover,False,0,0.0,0,2004-10-16T00:00:00
228228,14384,4156,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-10-16T00:00:00
232178,14384,3947,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-10-17T00:00:00
230014,14384,4151,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,50.0,0,2004-10-17T00:00:00
231837,14384,4160,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,10.0,0,2004-10-17T00:00:00
229706,14384,4264,1.0,1,No damage,Take-off run,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,0.0,0,2004-10-17T00:00:00
226397,14384,4422,1.0,1,Caused damage,Descent,False,False,Large,No Cloud,Canada goose,False,0,1300.0,0,2004-10-18T00:00:00
230983,14384,3968,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,800.0,0,2004-10-18T00:00:00
224547,14384,3972,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,90.0,0,2004-10-18T00:00:00
231870,14384,3951,1.0,1,No damage,Landing Roll,True,False,Small,Overcast,Unknown bird - small,True,0,0.0,0,2004-10-18T00:00:00
226769,14384,3990,1.0,1,Caused damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,500.0,0,2004-10-18T00:00:00
228379,14384,4081,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,5000.0,0,2004-10-18T00:00:00
228128,14384,4055,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,4000.0,0,2004-10-19T00:00:00
226078,14384,4112,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,True,0,1500.0,0,2004-10-19T00:00:00
229094,14384,4611,1.0,1,No damage,Take-off run,False,False,Large,Some Cloud,Bald eagle,True,0,0.0,0,2004-10-19T00:00:00
227569,14384,4223,1.0,1,No damage,Approach,True,False,Medium,Overcast,Ring-billed gull,False,0,30.0,0,2004-10-19T00:00:00
228834,14384,4252,1.0,1,No damage,Descent,False,False,Small,Overcast,Unknown bird - small,False,0,1300.0,0,2004-10-19T00:00:00
225944,14384,3931,1.0,1,Caused damage,Climb,False,False,Medium,Overcast,Ring-billed gull,True,10223,30.0,0,2004-10-19T00:00:00
228754,14384,4263,1.0,1,No damage,Take-off run,True,True,Medium,Overcast,Herring gull,False,0,0.0,0,2004-10-19T00:00:00
223705,14384,3906,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Mourning dove,False,0,20.0,0,2004-10-20T00:00:00
225290,14384,3926,1.0,1,No damage,Climb,False,False,Large,No Cloud,Unknown bird - large,False,0,2000.0,0,2004-10-20T00:00:00
232541,14384,4119,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1100.0,0,2004-10-20T00:00:00
228362,14384,3988,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,800.0,0,2004-10-20T00:00:00
230178,14384,3915,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,1000.0,0,2004-10-20T00:00:00
228659,14384,3944,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,100.0,0,2004-10-21T00:00:00
225508,14384,4612,1.0,1,No damage,Climb,False,False,Small,No Cloud,Rock pigeon,False,0,200.0,0,2004-10-21T00:00:00
230165,14384,3949,1.0,1,No damage,Climb,False,False,Medium,Overcast,Unknown bird - medium,False,0,7000.0,0,2004-10-21T00:00:00
229632,14384,4071,1.0,1,No damage,Climb,True,False,Small,No Cloud,Pacific golden-plover,False,0,10.0,0,2004-10-22T00:00:00
222887,14384,3990,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,300.0,0,2004-10-22T00:00:00
229393,14384,3945,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,54,1200.0,0,2004-10-22T00:00:00
226995,14384,3945,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,54,1700.0,0,2004-10-22T00:00:00
225022,14384,3945,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,True,0,2500.0,0,2004-10-22T00:00:00
230636,14384,3936,1.0,1,No damage,Take-off run,True,False,Large,Some Cloud,Coyote,True,0,0.0,0,2004-10-22T00:00:00
228368,14384,3990,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,American kestrel,False,0,0.0,0,2004-10-22T00:00:00
222860,14384,3911,1.0,1,No damage,Descent,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,4700.0,0,2004-10-23T00:00:00
227462,14384,3919,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3500.0,0,2004-10-23T00:00:00
230717,14384,4018,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,1500.0,0,2004-10-23T00:00:00
233546,14384,3919,1.0,1,Caused damage,Approach,True,True,Medium,No Cloud,Red-tailed hawk,True,190017,200.0,0,2004-10-23T00:00:00
231699,14384,3960,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,0.0,0,2004-10-23T00:00:00
231944,14384,3913,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,700.0,0,2004-10-24T00:00:00
228981,14384,3914,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Rock pigeon,True,0,700.0,0,2004-10-24T00:00:00
233022,14384,3922,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2004-10-24T00:00:00
231759,14384,3948,1.0,1,No damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,False,0,4500.0,0,2004-10-24T00:00:00
227402,14384,3933,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,14000.0,0,2004-10-25T00:00:00
228002,14384,3926,1.0,1,No damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,False,0,4000.0,0,2004-10-25T00:00:00
226575,14384,3956,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,400.0,0,2004-10-25T00:00:00
230220,14384,3906,1.0,1,No damage,Landing Roll,True,False,Large,Overcast,Coyote,True,0,0.0,0,2004-10-25T00:00:00
231050,14384,3960,1.0,1,No damage,Climb,True,True,Large,No Cloud,Double-crested cormorant,False,0,200.0,0,2004-10-25T00:00:00
224734,14384,3982,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,300.0,0,2004-10-25T00:00:00
227071,14384,3912,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1000.0,0,2004-10-25T00:00:00
232437,14384,4232,1.0,1,No damage,Descent,False,False,Large,Overcast,Unknown bird - large,False,0,6000.0,0,2004-10-25T00:00:00
225802,14384,3919,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,4500.0,0,2004-10-25T00:00:00
229269,14384,3960,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Unknown bird - small,True,0,0.0,0,2004-10-25T00:00:00
228780,14384,4003,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Western meadowlark,True,0,0.0,0,2004-10-25T00:00:00
233263,14384,3905,1.0,1,No damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,6000.0,0,2004-10-26T00:00:00
230629,14384,3953,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,4500.0,0,2004-10-26T00:00:00
224744,14384,4025,1.0,1,Caused damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,2500.0,0,2004-10-26T00:00:00
231398,14384,3945,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,True,0,0.0,0,2004-10-26T00:00:00
222603,14384,3965,1.0,1,No damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,False,0,10000.0,0,2004-10-26T00:00:00
232274,14384,4154,1.0,1,No damage,Climb,True,False,Small,Overcast,Horned lark,False,0,100.0,0,2004-10-26T00:00:00
232533,14384,4090,1.0,1,Caused damage,Descent,False,False,Medium,Some Cloud,Unknown bird - medium,False,26458,2500.0,0,2004-10-26T00:00:00
226274,14384,3918,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1000.0,0,2004-10-26T00:00:00
232325,14384,4015,1.0,1,No damage,Descent,False,False,Small,No Cloud,Unknown bird - small,False,0,4200.0,0,2004-10-27T00:00:00
228580,14384,3979,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,True,0,2400.0,0,2004-10-27T00:00:00
230597,14384,3906,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,100.0,0,2004-10-27T00:00:00
229495,14384,4071,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Pacific golden-plover,False,0,0.0,0,2004-10-27T00:00:00
230204,14384,3945,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,True,0,0.0,0,2004-10-27T00:00:00
224053,14384,3905,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,4000.0,0,2004-10-28T00:00:00
230455,14384,3959,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,0.0,0,2004-10-28T00:00:00
227225,14384,3908,1.0,1,Caused damage,Approach,True,True,Medium,Overcast,Glaucous-winged gull,True,60132,150.0,0,2004-10-28T00:00:00
229242,14384,3919,1.0,1,No damage,Take-off run,False,False,Medium,No Cloud,Unknown bird - medium,False,0,0.0,0,2004-10-28T00:00:00
229502,14384,3945,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,46,1500.0,0,2004-10-28T00:00:00
228223,14384,4010,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,400.0,0,2004-10-29T00:00:00
233920,14384,3929,1.0,1,No damage,Take-off run,True,False,Medium,Overcast,Ring-billed gull,True,0,0.0,0,2004-10-29T00:00:00
231018,14384,4254,1.0,1,Caused damage,Take-off run,True,False,Medium,Overcast,Red-tailed hawk,True,16236,0.0,0,2004-10-29T00:00:00
232049,14384,3908,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Glaucous-winged gull,True,0,10.0,0,2004-10-30T00:00:00
231484,14384,4012,1.0,1,Caused damage,Climb,False,False,Large,No Cloud,Turkey vulture,False,3144,9500.0,0,2004-10-30T00:00:00
234272,14384,3968,1.0,1,No damage,Approach,True,False,Small,Overcast,Rock pigeon,True,0,100.0,0,2004-10-30T00:00:00
229768,14384,3914,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,100.0,0,2004-10-31T00:00:00
